398.13009640 0.03484754 0.04107032 0.06658369 0.05040448 0.08898569 0.07467331 0.11387679 0.10143124 0.15432483 0.13441195 0.59925323 0.03298071 0.65028000
398.96704100 0.03672487 0.04154124 0.06682722 0.04936785 0.08308248 0.07645997 0.11438892 0.10114389 0.15653221 0.13365443 0.60204697 0.03311258 0.65322098
399.80392460 0.03673469 0.04139942 0.06588921 0.05014577 0.08513120 0.07463556 0.11545190 0.10379009 0.15918366 0.13994169 0.60233234 0.03265306 0.65364433
400.64080810 0.03494927 0.04058624 0.06708005 0.05016911 0.08511838 0.07666291 0.11668546 0.10653889 0.16121759 0.14148816 0.60484779 0.03494927 0.65163475
401.47766110 0.03701688 0.04191617 0.06750136 0.05008165 0.08600980 0.07348939 0.11703865 0.10724007 0.16439848 0.14153512 0.60479038 0.03483941 0.65432770
402.31445310 0.03848181 0.04164470 0.06852926 0.04902478 0.08381655 0.07538218 0.11860832 0.10911966 0.16605165 0.14443859 0.60780178 0.03479178 0.65419083
403.15124510 0.03613232 0.04274809 0.06870229 0.04885496 0.08346056 0.07430025 0.12213740 0.10992366 0.17099235 0.14554707 0.60966919 0.03358779 0.65343514
403.98800660 0.03645320 0.04039409 0.06600985 0.04975370 0.08226601 0.07290640 0.12266010 0.11379311 0.17339901 0.14926108 0.61133003 0.03399015 0.65467979
404.82470700 0.03476191 0.04095238 0.06666667 0.04952381 0.08285714 0.07476191 0.12619048 0.11428572 0.17523809 0.15000001 0.61238098 0.03380952 0.65666672
405.66140750 0.03630515 0.04136029 0.06617647 0.04917279 0.08272058 0.07306985 0.12591912 0.11580882 0.17784926 0.15211397 0.61351101 0.03308824 0.65441177
406.49807740 0.03693814 0.04049844 0.06675568 0.05028927 0.08233200 0.07254116 0.12817089 0.11659991 0.18157543 0.15576323 0.61815758 0.03337784 0.65999107
407.33468630 0.03741936 0.04172043 0.06752688 0.04903226 0.08258065 0.07354838 0.12946236 0.11741936 0.18236559 0.15784946 0.62064518 0.03225806 0.65763443
408.17129520 0.03694479 0.03943545 0.06600249 0.04815276 0.08260689 0.07347447 0.13117476 0.12038190 0.18845995 0.15857202 0.62141968 0.03237858 0.65877953
409.00787350 0.03525641 0.04126602 0.06690705 0.04807692 0.08092949 0.07131411 0.13501602 0.12179487 0.18830128 0.16065704 0.62259613 0.03165064 0.65865387
409.84442140 0.03630745 0.03939745 0.06720742 0.04789494 0.08033990 0.07184241 0.13402859 0.12205484 0.19119350 0.16183855 0.62302048 0.03360371 0.65739670
